Rapport SHACL-meting dd;2026-08-16T12:55:55
Gevalideerd RDF-bestand;dewolden_orox.ttl
Gebruikte SHACL-processor;TopBraid 1.4.4
SHACL-meting op basis GWSW;ja
SHACL-meting op basis CFK;MdsPlan
Lokale kwaliteitseisen uit bestand;geen
Gevalideerd op onderdelen;Datatype kenmerk, Waardebereik kenmerk, Collectiewaarde kenmerk, Kardinaliteit, Datatype object, GWSW-relaties, GWSW-types, CFK-types, Verbindingen netwerk
Niet gevalideerd op;Geen, alle metingen gedaan
Maximaal aantal meldingen;onbeperkt

Draaitijd;(200.1 sec bezig)
Rapport 'conforms';false

Focus node;Source;Value;Severity;Message;Path;Detail-message;Detail-value;
knp3526;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID4725, hasAspect=knp3526_bre, hasAspect=knp3526_len, hasAspect=knp3526_put, hasAspect=knp3526_mat, hasAspect=knp3526_vor
knp3527;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID4726, hasAspect=knp3527_bre, hasAspect=knp3527_len, hasAspect=knp3527_put, hasAspect=knp3527_mat, hasAspect=knp3527_vor
knp3523;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID4722, hasAspect=knp3523_bre, hasAspect=knp3523_len, hasAspect=knp3523_put, hasAspect=knp3523_mat, hasAspect=knp3523_vor
knp3524;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID4723, hasAspect=knp3524_bre, hasAspect=knp3524_len, hasAspect=knp3524_put, hasAspect=knp3524_mat, hasAspect=knp3524_vor
knp3554;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID6971, hasAspect=knp3554_bre, hasAspect=knp3554_len, hasAspect=knp3554_put, hasAspect=knp3554_mat, hasAspect=knp3554_vor
knp3555;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID6972, hasAspect=knp3555_bre, hasAspect=knp3555_len, hasAspect=knp3555_put, hasAspect=knp3555_mat, hasAspect=knp3555_vor
knp3551;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID6968, hasAspect=knp3551_bre, hasAspect=knp3551_len, hasAspect=knp3551_put, hasAspect=knp3551_mat, hasAspect=knp3551_vor
knp3552;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID6969, hasAspect=knp3552_bre, hasAspect=knp3552_len, hasAspect=knp3552_put, hasAspect=knp3552_vor
knp3553;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID6970, hasAspect=knp3553_bre, hasAspect=knp3553_len, hasAspect=knp3553_put, hasAspect=knp3553_mat, hasAspect=knp3553_vor
knp3606;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0072, hasAspect=knp3606_bre, hasAspect=knp3606_len, hasAspect=knp3606_put, hasAspect=knp3606_mat, hasAspect=knp3606_vor
knp3607;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0074, hasAspect=knp3607_bre, hasAspect=knp3607_len, hasAspect=knp3607_put, hasAspect=knp3607_mat, hasAspect=knp3607_vor
knp3608;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0076, hasAspect=knp3608_bre, hasAspect=knp3608_len, hasAspect=knp3608_put, hasAspect=knp3608_mat, hasAspect=knp3608_vor
knp3609;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0078, hasAspect=knp3609_bre, hasAspect=knp3609_len, hasAspect=knp3609_put, hasAspect=knp3609_mat, hasAspect=knp3609_vor
knp3613;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0086, hasAspect=knp3613_bre, hasAspect=knp3613_len, hasAspect=knp3613_put, hasAspect=knp3613_mat, hasAspect=knp3613_vor
knp3614;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0088, hasAspect=knp3614_bre, hasAspect=knp3614_len, hasAspect=knp3614_put, hasAspect=knp3614_mat, hasAspect=knp3614_vor
knp3615;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0090, hasAspect=knp3615_bre, hasAspect=knp3615_len, hasAspect=knp3615_put, hasAspect=knp3615_mat, hasAspect=knp3615_vor
knp3616;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0092, hasAspect=knp3616_bre, hasAspect=knp3616_len, hasAspect=knp3616_put, hasAspect=knp3616_mat, hasAspect=knp3616_vor
knp3610;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0080, hasAspect=knp3610_bre, hasAspect=knp3610_len, hasAspect=knp3610_put, hasAspect=knp3610_mat, hasAspect=knp3610_vor
knp3611;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0082, hasAspect=knp3611_bre, hasAspect=knp3611_len, hasAspect=knp3611_put, hasAspect=knp3611_mat, hasAspect=knp3611_vor
knp3612;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0084, hasAspect=knp3612_bre, hasAspect=knp3612_len, hasAspect=knp3612_put, hasAspect=knp3612_vor
knp3602;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0066, hasAspect=knp3602_bre, hasAspect=knp3602_len, hasAspect=knp3602_put, hasAspect=knp3602_vor
knp3603;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0068, hasAspect=knp3603_bre, hasAspect=knp3603_len, hasAspect=knp3603_put, hasAspect=knp3603_mat, hasAspect=knp3603_vor
knp3604;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0070, hasAspect=knp3604_bre, hasAspect=knp3604_len, hasAspect=knp3604_put, hasAspect=knp3604_mat, hasAspect=knp3604_vor
knp3605;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0071, hasAspect=knp3605_bre, hasAspect=knp3605_len, hasAspect=knp3605_put, hasAspect=knp3605_mat, hasAspect=knp3605_vor
knp3600;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0062, hasAspect=knp3600_bre, hasAspect=knp3600_len, hasAspect=knp3600_put, hasAspect=knp3600_mat, hasAspect=knp3600_vor
knp3601;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0064, hasAspect=knp3601_bre, hasAspect=knp3601_len, hasAspect=knp3601_put, hasAspect=knp3601_mat, hasAspect=knp3601_vor
knp3635;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0130, hasAspect=knp3635_bre, hasAspect=knp3635_len, hasAspect=knp3635_put, hasAspect=knp3635_mat, hasAspect=knp3635_vor
knp3637;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0134, hasAspect=knp3637_bre, hasAspect=knp3637_len, hasAspect=knp3637_put, hasAspect=knp3637_mat, hasAspect=knp3637_vor
knp3617;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0094, hasAspect=knp3617_bre, hasAspect=knp3617_len, hasAspect=knp3617_put, hasAspect=knp3617_mat, hasAspect=knp3617_vor
knp3618;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0096, hasAspect=knp3618_bre, hasAspect=knp3618_len, hasAspect=knp3618_put, hasAspect=knp3618_mat, hasAspect=knp3618_vor
knp3620;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0100, hasAspect=knp3620_bre, hasAspect=knp3620_len, hasAspect=knp3620_put, hasAspect=knp3620_mat, hasAspect=knp3620_vor
knp3621;Put_HoogtePut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object HoogtePut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0102, hasAspect=knp3621_bre, hasAspect=knp3621_len, hasAspect=knp3621_put, hasAspect=knp3621_mat
knp3456;LengtePut_val;0 (integer) ;Warning;Kenmerk LengtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=Kv1G0040, hasAspect=knp3456_bre, hasAspect=knp3456_len, hasAspect=knp3456_put, hasAspect=knp3456_bgd
knp3457;LengtePut_val;0 (integer) ;Warning;Kenmerk LengtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=Kv1G0042, hasAspect=knp3457_bre, hasAspect=knp3457_len, hasAspect=knp3457_put, hasAspect=knp3457_bgd
knp3458;LengtePut_val;0 (integer) ;Warning;Kenmerk LengtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=Kv1G0044, hasAspect=knp3458_bre, hasAspect=knp3458_len, hasAspect=knp3458_put, hasAspect=knp3458_bgd
knp3560;LengtePut_val;0 (integer) ;Warning;Kenmerk LengtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=ID7075, hasAspect=knp3560_bre, hasAspect=knp3560_len, hasAspect=knp3560_put
knp3599;LengtePut_val;0 (integer) ;Warning;Kenmerk LengtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Pompunit, label=KvBP0060, hasAspect=knp3599_bre, hasAspect=knp3599_len, hasAspect=knp3599_put, hasAspect=knp3599_mat
knp3529;LengtePut_val;0 (integer) ;Warning;Kenmerk LengtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=ID5026, hasAspect=knp3529_bre, hasAspect=knp3529_len, hasAspect=knp3529_put
knp3456;Put_VormPut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object VormPut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=Kv1G0040, hasAspect=knp3456_bre, hasAspect=knp3456_len, hasAspect=knp3456_put, hasAspect=knp3456_bgd
knp3457;Put_VormPut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object VormPut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=Kv1G0042, hasAspect=knp3457_bre, hasAspect=knp3457_len, hasAspect=knp3457_put, hasAspect=knp3457_bgd
knp3458;Put_VormPut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object VormPut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=Kv1G0044, hasAspect=knp3458_bre, hasAspect=knp3458_len, hasAspect=knp3458_put, hasAspect=knp3458_bgd
knp3463;Put_VormPut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object VormPut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=Kv1X0002, hasAspect=knp3463_bre, hasAspect=knp3463_len, hasAspect=knp3463_put
knp3435;Put_VormPut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object VormPut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID0500, hasAspect=knp3435_bre, hasAspect=knp3435_len, hasAspect=knp3435_put
knp3560;Put_VormPut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object VormPut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID7075, hasAspect=knp3560_bre, hasAspect=knp3560_len, hasAspect=knp3560_put
knp3599;Put_VormPut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object VormPut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0060, hasAspect=knp3599_bre, hasAspect=knp3599_len, hasAspect=knp3599_put, hasAspect=knp3599_mat
knp3529;Put_VormPut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object VormPut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Inspectieput, label=ID5026, hasAspect=knp3529_bre, hasAspect=knp3529_len, hasAspect=knp3529_put
knp3621;Put_VormPut_card;te weinig voorkomens;Violation;Subject Put, path hasAspect, object VormPut - aantal voorkomens wijkt af (exact=1);hasAspect;;Focus-node: type=Pompunit, label=KvBP0102, hasAspect=knp3621_bre, hasAspect=knp3621_len, hasAspect=knp3621_put, hasAspect=knp3621_mat
knp3456;BreedtePut_val;0 (integer) ;Warning;Kenmerk BreedtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=Kv1G0040, hasAspect=knp3456_bre, hasAspect=knp3456_len, hasAspect=knp3456_put, hasAspect=knp3456_bgd
knp3457;BreedtePut_val;0 (integer) ;Warning;Kenmerk BreedtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=Kv1G0042, hasAspect=knp3457_bre, hasAspect=knp3457_len, hasAspect=knp3457_put, hasAspect=knp3457_bgd
knp3458;BreedtePut_val;0 (integer) ;Warning;Kenmerk BreedtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=Kv1G0044, hasAspect=knp3458_bre, hasAspect=knp3458_len, hasAspect=knp3458_put, hasAspect=knp3458_bgd
knp3560;BreedtePut_val;0 (integer) ;Warning;Kenmerk BreedtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=ID7075, hasAspect=knp3560_bre, hasAspect=knp3560_len, hasAspect=knp3560_put
knp3599;BreedtePut_val;0 (integer) ;Warning;Kenmerk BreedtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Pompunit, label=KvBP0060, hasAspect=knp3599_bre, hasAspect=knp3599_len, hasAspect=knp3599_put, hasAspect=knp3599_mat
knp3529;BreedtePut_val;0 (integer) ;Warning;Kenmerk BreedtePut - waarde wijkt af (min=300,max=4000);hasAspect;;Focus-node: type=Inspectieput, label=ID5026, hasAspect=knp3529_bre, hasAspect=knp3529_len, hasAspect=knp3529_put
MechanischRioolstelsel;CfkTypes_typ;;Violation;Type individu wijkt af (is abstract, te globaal binnen CFK);b178031;;
Rioolstelsel;CfkTypes_typ;;Violation;Type individu wijkt af (is abstract, te globaal binnen CFK);b178033;;
Overstortput;CfkTypes_typ;;Violation;Type individu wijkt af (is abstract, te globaal binnen CFK);b178035;;
knp3495;Knooppunt_Netwerk_conn;knp3495_put3495;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4148, hasAspect=knp3495_put3495
knp3496;Knooppunt_Netwerk_conn;knp3496_put3496;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4149, hasAspect=knp3496_put3496
knp3491;Knooppunt_Netwerk_conn;knp3491_put3491;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4144, hasAspect=knp3491_put3491
knp3492;Knooppunt_Netwerk_conn;knp3492_put3492;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4145, hasAspect=knp3492_put3492
knp3493;Knooppunt_Netwerk_conn;knp3493_put3493;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4146, hasAspect=knp3493_put3493
knp3494;Knooppunt_Netwerk_conn;knp3494_put3494;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4147, hasAspect=knp3494_put3494
knp3565;Knooppunt_Netwerk_conn;knp3565_put3565;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID8365, hasAspect=knp3565_put3565
knp3561;Knooppunt_Netwerk_conn;knp3561_put3561;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID7076, hasAspect=knp3561_put3561
knp3562;Knooppunt_Netwerk_conn;knp3562_put3562;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID8362, hasAspect=knp3562_put3562
knp3563;Knooppunt_Netwerk_conn;knp3563_put3563;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID8363, hasAspect=knp3563_put3563
knp3564;Knooppunt_Netwerk_conn;knp3564_put3564;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID8364, hasAspect=knp3564_put3564
knp3507;Knooppunt_Netwerk_conn;knp3507_put3507;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4629, hasAspect=knp3507_put3507
knp3508;Knooppunt_Netwerk_conn;knp3508_put3508;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4630, hasAspect=knp3508_put3508
knp3503;Knooppunt_Netwerk_conn;knp3503_put3503;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4625, hasAspect=knp3503_put3503
knp3504;Knooppunt_Netwerk_conn;knp3504_put3504;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4626, hasAspect=knp3504_put3504
knp3505;Knooppunt_Netwerk_conn;knp3505_put3505;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4627, hasAspect=knp3505_put3505
knp3506;Knooppunt_Netwerk_conn;knp3506_put3506;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4628, hasAspect=knp3506_put3506
knp3502;Knooppunt_Netwerk_conn;knp3502_put3502;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4624, hasAspect=knp3502_put3502
knp3530;Knooppunt_Netwerk_conn;knp3530_put3530;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID5027, hasAspect=knp3530_put3530
knp3531;Knooppunt_Netwerk_conn;knp3531_put3531;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=Afsluitstuk, label=ID5028, hasAspect=knp3531_put3531
knp3522;Knooppunt_Netwerk_conn;knp3522_put3522;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID4721, hasAspect=knp3522_put3522
knp3558;Knooppunt_Netwerk_conn;knp3558_put3558;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID7073, hasAspect=knp3558_put3558
knp3559;Knooppunt_Netwerk_conn;knp3559_put3559;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID7074, hasAspect=knp3559_put3559
knp3556;Knooppunt_Netwerk_conn;knp3556_put3556;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID7071, hasAspect=knp3556_put3556
knp3557;Knooppunt_Netwerk_conn;knp3557_put3557;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID7072, hasAspect=knp3557_put3557
knp3550;Knooppunt_Netwerk_conn;knp3550_put3550;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID6967, hasAspect=knp3550_put3550
knp3548;Knooppunt_Netwerk_conn;knp3548_put3548;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID6276, hasAspect=knp3548_put3548
knp3549;Knooppunt_Netwerk_conn;knp3549_put3549;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID6538, hasAspect=knp3549_put3549
knp3540;Knooppunt_Netwerk_conn;knp3540_put3540;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID5758, hasAspect=knp3540_put3540
knp3541;Knooppunt_Netwerk_conn;knp3541_put3541;Violation;Knooppunt (orientatie van Put, Bouwwerk, Compartiment, Hulpstuk, Aansluitpunt) heeft geen verbinding;hasAspect;;Focus-node: type=T_stuk, label=ID5759, hasAspect=knp3541_put3541
lei3573-3504-1_lei3381_ein3381;EindpuntLeiding_Knooppunt_card;te weinig voorkomens;Violation;Subject EindpuntLeiding, path hasConnection, object Knooppunt - aantal voorkomens wijkt af (exact=1);b180995;;Focus-node: type=EindpuntLeiding, hasAspect=lei3573-3504-1_lei3381_ein3381_bob, hasConnection=knp3504_put
lei3578-3508-1_lei3389_ein3389;EindpuntLeiding_Knooppunt_card;te weinig voorkomens;Violation;Subject EindpuntLeiding, path hasConnection, object Knooppunt - aantal voorkomens wijkt af (exact=1);b181410;;Focus-node: type=EindpuntLeiding, hasAspect=lei3578-3508-1_lei3389_ein3389_bob, hasConnection=knp3508_put
lei3621-3496-1_lei3368_ein3368;EindpuntLeiding_Knooppunt_card;te weinig voorkomens;Violation;Subject EindpuntLeiding, path hasConnection, object Knooppunt - aantal voorkomens wijkt af (exact=1);b181515;;Focus-node: type=EindpuntLeiding, hasAspect=lei3621-3496-1_lei3368_ein3368_bob, hasConnection=knp3496_put
lei3540-3563-1_lei3436_ein3436;EindpuntLeiding_Knooppunt_card;te weinig voorkomens;Violation;Subject EindpuntLeiding, path hasConnection, object Knooppunt - aantal voorkomens wijkt af (exact=1);b181575;;Focus-node: type=EindpuntLeiding, hasAspect=lei3540-3563-1_lei3436_ein3436_bob, hasConnection=knp3563_put
lei3491-3493-1_lei3356_ein3356;EindpuntLeiding_Knooppunt_card;te weinig voorkomens;Violation;Subject EindpuntLeiding, path hasConnection, object Knooppunt - aantal voorkomens wijkt af (exact=1);b181860;;Focus-node: type=EindpuntLeiding, hasAspect=lei3491-3493-1_lei3356_ein3356_bob, hasConnection=knp3493_put
lei3569-3503-1_lei3378_ein3378;EindpuntLeiding_Knooppunt_card;te weinig voorkomens;Violation;Subject EindpuntLeiding, path hasConnection, object Knooppunt - aantal voorkomens wijkt af (exact=1);b181955;;Focus-node: type=EindpuntLeiding, hasAspect=lei3569-3503-1_lei3378_ein3378_bob, hasConnection=knp3503_put
lei3548-3492-1_lei3358_ein3358;EindpuntLeiding_Knooppunt_card;te weinig voorkomens;Violation;Subject EindpuntLeiding, path hasConnection, object Knooppunt - aantal voorkomens wijkt af (exact=1);b181980;;Focus-node: type=EindpuntLeiding, hasAspect=lei3548-3492-1_lei3358_ein3358_bob, hasConnection=knp3492_put
